"status","url","redir","On page"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-diversity.webp&w=750&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-diversity.webp&w=828&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-diversity.webp&w=1080&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-diversity.webp&w=1200&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-diversity.webp&w=1920&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-diversity.webp&w=2048&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-diversity.webp&w=3840&q=75","","appears 28 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-safety.webp&w=640&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-safety.webp&w=750&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-safety.webp&w=828&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-safety.webp&w=1080&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-safety.webp&w=1200&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-safety.webp&w=1920&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-safety.webp&w=2048&q=75","","appears 14 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/jofu-misconceptions/section-safety.webp&w=3840&q=75","","appears 28 times"
"200 no error","https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/og-image.jpg","","appears 20 times"
"200 no error","https://urakare.jp/column/night-care/self-esteem-embrace#japan-self-esteem","","appears 10 times"
"200 no error","https://urakare.jp/column/night-care/self-esteem-embrace#why-night","","appears 10 times"
"200 no error","https://urakare.jp/column/night-care/self-esteem-embrace#science-of-hug","","appears 10 times"
"200 no error","https://urakare.jp/column/night-care/self-esteem-embrace#three-methods","","appears 10 times"
"200 no error","https://urakare.jp/column/night-care/self-esteem-embrace#self-compassion-diary","","appears 10 times"
"200 no error","https://urakare.jp/column/night-care/self-esteem-embrace#therapist-story","","appears 10 times"
"200 no error","https://urakare.jp/column/night-care/self-esteem-embrace#not-alone","","appears 10 times"
"200 no error","https://urakare.jp/column/night-care/self-esteem-embrace#message","","appears 10 times"
"200 no error","https://urakare.jp/column/night-care/self-esteem-embrace#faq","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section1.webp&w=640&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section1.webp&w=750&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section1.webp&w=828&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section1.webp&w=1080&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section1.webp&w=1200&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section1.webp&w=1920&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section1.webp&w=2048&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section1.webp&w=3840&q=75","","appears 20 times"
"200 no error","https://www.cfa.go.jp/policies/kodomo-research","","appears 20 times"
"200 no error","https://pmc.ncbi.nlm.nih.gov/articles/PMC12632118/","","appears 20 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section2.webp&w=640&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section2.webp&w=750&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section2.webp&w=828&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section2.webp&w=1080&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section2.webp&w=1200&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section2.webp&w=1920&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section2.webp&w=2048&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section2.webp&w=3840&q=75","","appears 20 times"
"200 no error","https://pmc.ncbi.nlm.nih.gov/articles/PMC6783329/","","appears 30 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section3.webp&w=640&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section3.webp&w=750&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section3.webp&w=828&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section3.webp&w=1080&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section3.webp&w=1200&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section3.webp&w=1920&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section3.webp&w=2048&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section3.webp&w=3840&q=75","","appears 20 times"
"200 no error","https://pmc.ncbi.nlm.nih.gov/articles/PMC9216399/","","appears 20 times"
"200 no error","https://www.scielo.org.mx/scielo.php?pid=S1665-50442025000400004&script=sci_arttext","","appears 20 times"
"200 no error < 302 found","https://doi.org/10.1007/s12671-020-01498-0","https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https://link.springer.com/article/10.1007/s12671-020-01498-0","appears 20 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section4.webp&w=640&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section4.webp&w=750&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section4.webp&w=828&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section4.webp&w=1080&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section4.webp&w=1200&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section4.webp&w=1920&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section4.webp&w=2048&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section4.webp&w=3840&q=75","","appears 20 times"
"404 not found","https://banrjournal.org/index.php/banrj/article/view/53","","appears 20 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section5.webp&w=640&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section5.webp&w=750&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section5.webp&w=828&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section5.webp&w=1080&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section5.webp&w=1200&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section5.webp&w=1920&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section5.webp&w=2048&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/self-esteem-embrace/section5.webp&w=3840&q=75","","appears 20 times"
"200 no error","https://pubmed.ncbi.nlm.nih.gov/19363489/","","appears 20 times"
"blocked by Cloudflare < 302 found","https://doi.org/10.1177/0963721414547414","https://journals.sagepub.com/doi/10.1177/0963721414547414","appears 20 times"
"200 no error","https://pmc.ncbi.nlm.nih.gov/articles/PMC7139482/","","appears 10 times"
"200 no error","https://urakare.jp/images/column/therapist-reality/og-image.jpg?v=2","","appears 22 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/hero.webp?v=2&w=640&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/hero.webp?v=2&w=750&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/hero.webp?v=2&w=828&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/hero.webp?v=2&w=1080&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/hero.webp?v=2&w=1200&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/hero.webp?v=2&w=1920&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/hero.webp?v=2&w=2048&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/hero.webp?v=2&w=3840&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 22 times"
"200 no error","https://urakare.jp/column/industry/therapist-reality#tough","","appears 11 times"
"200 no error","https://urakare.jp/column/industry/therapist-reality#quit-night","","appears 11 times"
"200 no error","https://urakare.jp/column/industry/therapist-reality#mental-routine","","appears 11 times"
"200 no error","https://urakare.jp/column/industry/therapist-reality#rewarding","","appears 11 times"
"200 no error","https://urakare.jp/column/industry/therapist-reality#daily","","appears 11 times"
"200 no error","https://urakare.jp/column/industry/therapist-reality#fit","","appears 11 times"
"200 no error","https://urakare.jp/column/industry/therapist-reality#story","","appears 11 times"
"200 no error","https://urakare.jp/column/industry/therapist-reality#environment","","appears 11 times"
"200 no error","https://urakare.jp/column/industry/therapist-reality#faq","","appears 11 times"
"200 no error","https://urakare.jp/column/industry/therapist-reality#last","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/section-tough.webp?v=2&w=1920&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/section-tough.webp?v=2&w=3840&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 22 times"
"200 no error","https://line-harness.otudesumyiphone4s-3d3.workers.dev/r/hp-reality?page=welcome","","appears 44 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/section-rewarding.webp?v=2&w=1920&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/section-rewarding.webp?v=2&w=3840&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 22 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/section-story.webp?v=2&w=1920&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 11 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-reality/section-story.webp?v=2&w=3840&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 22 times"
"200 no error","https://urakare.jp/images/column/therapist-mental-care/og-image.jpg","","appears 18 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/hero.webp&w=640&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/hero.webp&w=750&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/hero.webp&w=828&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/hero.webp&w=1080&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/hero.webp&w=1200&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/hero.webp&w=1920&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/hero.webp&w=2048&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/hero.webp&w=3840&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 18 times"
"200 no error","https://urakare.jp/column/industry/therapist-mental-care#why","","appears 9 times"
"200 no error","https://urakare.jp/column/industry/therapist-mental-care#emotional-labor","","appears 9 times"
"200 no error","https://urakare.jp/column/industry/therapist-mental-care#five-challenges","","appears 9 times"
"200 no error","https://urakare.jp/column/industry/therapist-mental-care#self-care","","appears 9 times"
"200 no error","https://urakare.jp/column/industry/therapist-mental-care#organization","","appears 9 times"
"200 no error","https://urakare.jp/column/industry/therapist-mental-care#positive","","appears 9 times"
"200 no error","https://urakare.jp/column/industry/therapist-mental-care#recruit","","appears 9 times"
"200 no error","https://urakare.jp/column/industry/therapist-mental-care#faq","","appears 9 times"
"200 no error","https://homeceuconnection.com/blogs/therapies/massage-therapists-state-of-the-profession-guide","","appears 18 times"
"200 no error","https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2024.1455999/full","","appears 18 times"
"200 no error","https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2025.1679876/full","","appears 18 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/section-emotional-labor.webp&w=1920&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/section-emotional-labor.webp&w=3840&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 18 times"
"blocked by Cloudflare","https://www.sciencedirect.com/science/article/pii/S0001691825012181","","appears 18 times"
"blocked by Cloudflare","https://journals.sagepub.com/doi/10.1177/21568693251345052","","appears 18 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/section-five-challenges.webp&w=1920&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/section-five-challenges.webp&w=3840&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 18 times"
"200 no error","https://onlinelibrary.wiley.com/doi/10.1002/jclp.23780","","appears 18 times"
"200 no error","https://www.mdpi.com/2227-9032/11/20/2715","","appears 18 times"
"200 no error < 303 see other","https://link.springer.com/article/10.1007/s00420-023-02009-z","https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https://link.springer.com/article/10.1007/s00420-023-02009-z","appears 18 times"
"200 no error","https://www.tandfonline.com/doi/full/10.1080/09515070.2024.2394767","","appears 18 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/section-positive.webp&w=1920&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/section-positive.webp&w=3840&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 18 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/section-recruit.webp&w=1920&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 9 times"
"200 no error","https://urakare.jp/_next/image?url=/images/column/therapist-mental-care/section-recruit.webp&w=3840&q=75&dpl=dpl_7WTW9QoqRCZeqgUAy1hmqp4Xg7s6","","appears 18 times"
"200 no error","https://line-harness.otudesumyiphone4s-3d3.workers.dev/r/hp-mental?page=welcome","","appears 18 times"
"200 no error","https://www.nature.com/articles/s41598-025-01111-1","","appears 9 times"
"200 no error","https://pmc.ncbi.nlm.nih.gov/articles/PMC6715325/","","appears 9 times"
"200 no error","https://www.abmp.com/massage-and-bodywork-magazine/issues/septemberoctober-2024/somatic-empathy","","appears 9 times"
"200 no error","https://pmc.ncbi.nlm.nih.gov/articles/PMC11543797/","","appears 9 times"
"200 no error","https://urakare.jp/therapist/4/schedule","","appears 26 times"
"200 no error","https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/diary-images/5/crop_ce693062-6e91-4c63-af19-58fbb19e18db.webp","","appears 19 times"
"200 no error","https://urakare.jp/therapist/5/diary/fd332954-b4f5-4265-b84a-a0d8d42e3ad2","","appears 18 times"
"200 no error","https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/diary-images/1/migrated_2024-12-18-tv-abema.jpg","","appears 12 times"
"200 no error","https://urakare.jp/therapist/1/diary/bf69ff6f-6834-41f3-85d9-5739429b7d16","","appears 11 times"
"200 no error < 301 moved permanently","https://amzn.to/473jkUO","https://www.amazon.co.jp/dp/B0FLKM68XM/ref=cm_sw_r_as_gl_api_gl_i_CPQV32RG2GSV6GBDZDND?linkCode=ml1&tag=affiliatejuly-22&linkId=396b89a316d591ff5ea509502c25c019","https://urakare.jp/therapist/1/diary/247447c5-8518-4be8-b702-6dee1d031fc0"
"200 no error","https://homare-kichi.com","","https://urakare.jp/therapist/1/diary/247447c5-8518-4be8-b702-6dee1d031fc0"
"200 no error","https://urakare.jp/therapist/1/schedule","","appears 58 times"
"200 no error","https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/diary-images/1/migrated_2024-06-22-grandprix-1st.jpg","","appears 5 times"
"200 no error","https://urakare.jp/therapist/1/diary/2b9d7f4e-ce89-4044-b087-40775a12f829","","appears 4 times"
"200 no error","https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/diary-images/1/migrated_2024-04-19-2nd-anniversary.jpg","","appears 5 times"
"200 no error","https://urakare.jp/therapist/1/diary/63490bb3-5a6a-4ea6-a555-5ca4c7838401","","appears 4 times"
"200 no error","https://urakare.jp/therapist/5","","appears 12 times"
"200 no error","https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/diary-images/1/crop_d2ffa0b4-fb90-48b2-b688-af77b8607776.webp","","https://urakare.jp/therapist/1/diary/e0f60397-5ff2-4e90-8d8f-5d8b9e427366"
"200 no error","https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/diary-images/1/img_cee368ef-3f28-4adb-864c-ffdff4b83c39.webp","","https://urakare.jp/therapist/1/diary/e0f60397-5ff2-4e90-8d8f-5d8b9e427366"
"200 no error","https://mdpr.jp/influencer/4553957","","https://urakare.jp/therapist/1/diary/1f82bb02-95d2-4098-b050-a6e7ba3a8a0d"
"200 no error","https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/og-image.jpg","","appears 20 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/hero.webp&w=640&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/hero.webp&w=750&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/hero.webp&w=828&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/hero.webp&w=1080&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/hero.webp&w=1200&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/hero.webp&w=1920&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/hero.webp&w=2048&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/hero.webp&w=3840&q=75","","appears 20 times"
"200 no error","https://urakare.jp/column/body-care/sex-pain-causes-and-self-care#not-alone","","appears 10 times"
"200 no error","https://urakare.jp/column/body-care/sex-pain-causes-and-self-care#causes","","appears 10 times"
"200 no error","https://urakare.jp/column/body-care/sex-pain-causes-and-self-care#fear-cycle","","appears 10 times"
"200 no error","https://urakare.jp/column/body-care/sex-pain-causes-and-self-care#self-care","","appears 10 times"
"200 no error","https://urakare.jp/column/body-care/sex-pain-causes-and-self-care#pro-care","","appears 10 times"
"200 no error","https://urakare.jp/column/body-care/sex-pain-causes-and-self-care#tell-partner","","appears 20 times"
"200 no error","https://urakare.jp/column/body-care/sex-pain-causes-and-self-care#hospital","","appears 10 times"
"200 no error","https://urakare.jp/column/body-care/sex-pain-causes-and-self-care#cv","","appears 10 times"
"200 no error","https://urakare.jp/column/body-care/sex-pain-causes-and-self-care#faq","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/section-fear-cycle.webp&w=640&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/section-fear-cycle.webp&w=750&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/section-fear-cycle.webp&w=828&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/section-fear-cycle.webp&w=1080&q=75","","appears 10 times"
"200 no error","https://urakare.jp/_next/image?url=https://kemvfhztndsfrqqecfkf.supabase.co/storage/v1/object/public/column-images/sexual-pain/section-fear-cycle.webp&w=1200&q=75","","appears 10 times"
